,id,state,managers,created_on,modified,next_contact_date,tier,nickname,external_id,ext_acct_id,license_number,old_license_number,license_inactive,business_identifier,ein,directions,delivery_preferences,currency,shipping_charge,brand,name,dba,business_license_name,description,website,address,old_address,unit_number,zipcode,city,county,country,lat,long,phone,phone_extension,email,notes,leaflink_last_views,leaflink_source,reason,archived,delinquent,discount_percent,owner,partner,price_schedule,service_zone,license_type,payment_term,status,reason_product,external_ids
246,248263,CA,[35250],2019-06-29T19:47:38.366223-07:00,2019-11-15T16:42:46.048344-08:00,,,Magnolia Wellness,,,A12-17-0000016-TEMP,,False,,,,,USD,,,Mag Wellness Inc,,,,,161 Adeline St,,,94607,Oakland,,,37.800145,-122.289836,6143156498,,kathryn.magnolia@gmail.com,,,False,,False,False,0.0000,5301,,,,35.0,4.0,,,{}
247,297429,CA,[],2019-09-27T09:24:08.440858-07:00,2019-09-27T09:24:09.500160-07:00,,,,,,C12-0000191,,False,,,,,USD,,,"Mag Wellness, Inc","Mag Wellness, Inc",,,,161 Adeline Street,,,94607,Oakland,,,37.800145,-122.289836,,,,,2019-09-27T09:24:08.439393-07:00,True,,False,False,0.0000,5301,5302.0,,,98.0,,,,{}
248,406942,CA,[35250],2020-04-11T11:20:35.705085-07:00,2020-04-11T11:20:37.600085-07:00,,,,,,C10-0000574-LIC,,False,,,,,USD,,,Mainstage Sac,,,,,2320 Broadway,,,95818,sacramento,,,38.561844,-121.493289,,,caleb@mainstagesac.com,,,False,,False,False,0.0000,5301,,,,83.0,13.0,,,{}
249,303603,CA,[35250],2019-10-08T13:56:51.401357-07:00,2019-10-08T13:56:52.768944-07:00,,,,,,c9-0000218-lic,,False,,,,,USD,,,Making You Smile,,,,,4200 International blvd,,D,94601,Oakland,,,37.773110,-122.216128,,,anthony.collectiveminds@gmail.com,,,False,,False,False,0.0000,5301,,,,36.0,,,,{}
250,405420,CA,[],2020-04-08T21:14:40.882894-07:00,2020-04-08T21:14:41.536850-07:00,,,,,,C11-0000107-LIC,,False,,,,,USD,,,Mammoth,Mammoth,,,,11941 VOSE ST,,,91605,North Hollywood,,,34.198522,-118.393118,,,,,,True,,False,False,0.0000,5301,9990.0,,,31.0,,,,{}
251,129267,CA,[8502],2018-08-03T09:36:08.222037-07:00,2020-06-16T15:35:13.052967-07:00,,,,,,C10-0000076-LIC,,False,"Valley Greens Retail Outlet, Inc.",,<p>need handheld manifest for them as they are on metric already</p><p><br></p>,"<p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt; line-height: 22px; color: rgb(103, 106, 108);""><b>Days</b>: Mon-Friday<o:p></o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt; line-height: 22px; color: rgb(103, 106, 108);""><b>Hours</b>: 8-5pm</p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt; line-height: 22px; color: rgb(103, 106, 108);""><o:p>&nbsp;</o:p></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt; line-height: 22px; color: rgb(103, 106, 108);""><span style=""font-size: 1em;""><b>INVOICE &amp; COA's MUST BE SENT&nbsp;TO THE FOLLOWING EMAILS</b></span></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt; line-height: 22px; color: rgb(103, 106, 108);""><span style=""color: rgb(0, 0, 0); font-size: 12pt;"">luis@marchandash.com</span></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt; line-height: 22px; color: rgb(103, 106, 108);""><span style=""color: rgb(0, 0, 0); font-size: 12pt;"">ashleigh@marchandash.com</span></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt; line-height: 22px; color: rgb(103, 106, 108);""><span style=""color: rgb(0, 0, 0); font-size: 12pt;"">Jill@marchandhash.com</span></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt; line-height: 22px; color: rgb(103, 106, 108);""><span style=""color: rgb(0, 0, 0); font-size: 12pt;"">Jon@marchandash.com</span></p><p class=""MsoNormal"" style=""margin: 0in 0in 0.0001pt; font-family: Calibri, sans-serif; font-size: 12pt; line-height: 22px; color: rgb(103, 106, 108);""><span style=""color: rgb(0, 0, 0);"">accounting@marchandash.com</span></p>",USD,,,March and Ash MISSION,,,,,2835 Camino del Rio S #100,,,92108,San Diego,,,32.769641,-117.132772,,,vendors@marchandash.com,<p><br></p><p><br></p><p><br></p>,,False,,False,False,0.0000,5301,,783.0,1956.0,83.0,4.0,1055.0,,{}
252,152655,CA,[32436],2018-10-31T13:05:06.780306-07:00,2020-07-23T16:58:38.265896-07:00,2018-11-08,,,,,A10-18-0000244-TEMP,,False,,,,,USD,,,Marina Caregivers,,,,,13453 Beach Avenue,,,90292,marina del ray,,,33.990853,-118.445861,3105744000,,marinacaregivers@gmail.com,,,False,,False,False,0.0000,5301,,,1440.0,32.0,3.0,931.0,,{}
253,271303,CA,[],2019-08-06T19:44:38.269890-07:00,2019-08-06T19:44:39.168478-07:00,,,,,,C9-0000117,,False,,,,,USD,,,Marygold Delivery,Marygold Delivery,The Way,,https://www.marygolddelivery.com/,675 Hegenberger Rd,,251,94523,Oakland,California,United States,37.748229,-122.196478,6177928965,,,,2019-08-06T19:46:23.753982-07:00,True,,False,False,0.0000,5301,3867.0,,,96.0,,,,{}
254,113392,CA,[],2018-05-30T14:02:24.674656-07:00,2018-11-06T07:34:56.046852-08:00,,,Mary Jane's - Hollywood,,,A10-18-0000281,,False,,,,,USD,,,Mary Jane's - Hollywood,,,,,4901 Melrose Ave,,,90029,Hollywood,,,34.083667,-118.307082,3234666636,,mjcollective99@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
255,391702,CA,[8502],2020-03-16T15:38:03.333071-07:00,2020-03-16T15:47:20.265521-07:00,,,Market Run Delivery,,,C12-0000293-LIC,,False,,,,,USD,,,McCulloughs Dist & Trans,,,,,414 Lesser St,,301,94601,Oakland,,,37.763100,-122.220149,7145985920,,david@mj-pak.com,,,False,,False,False,0.0000,5301,,,1442.0,31.0,13.0,,,{}
256,113393,CA,[],2018-05-30T14:02:24.769846-07:00,2018-05-31T06:45:05.012775-07:00,,,MCPG Happy Herbs,,,A10-18-0000286,,False,,,,,USD,,,MCPG Happy Herbs,,,,,1988 Broadway St,,,94589,Vallejo,,,38.140380,-122.251962,7075671790,,astarothragnarok@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
257,113394,CA,[],2018-05-30T14:02:24.865101-07:00,2018-05-31T07:00:00.822389-07:00,,,Medallion Wellness,,,A10-18-0000231,,False,,,,,USD,,,Medallion Wellness,,,,,4213 McHenry Ave. Suite E,,,95356,Modesto,,,37.700579,-120.995248,2092487472,,medallioncannabis@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
258,341598,CA,[17836],2019-12-18T15:36:46.487657-08:00,2020-09-22T14:55:04.679900-07:00,,,,,,c12-0000206-lic,,False,,,,,USD,,,Medcare Farms,,,,,29395 Hunco way,,,,lake elsinore,,,33.690430,-117.343905,,,Benjaming@medcarefarms.com,,,False,,False,False,0.0000,5301,,,,98.0,11.0,,,{}
259,309022,CA,[],2019-10-18T16:52:57.914801-07:00,2019-12-29T07:00:01.073851-08:00,,,,,,C9-0000246,,False,,,,,USD,,,MEDICAL CANNABIS EDUCATIONAL CENTER,MEDICAL CANNABIS EDUCATIONAL CENTER,,,,"11114 G AVE UNIT 9 HESPERIA, CA 92345",,,92345,HESPERIA,,,34.453028,-117.280608,,,,,2019-10-18T16:52:57.913188-07:00,True,,False,False,0.0000,5301,5954.0,,,34.0,,,,{}
260,113395,CA,[32436],2018-05-30T14:02:24.964352-07:00,2020-07-23T14:10:09.788193-07:00,,,Skyhigh LA,,,C10-0000160-LIC,,False,,,,"<p>Anytime is Good, Notice of 24 Hour</p>",USD,,,Medical Caregivers Co-Op,,,,,1039 N Mission Rd,,,90033,Los Angeles,,,34.059883,-118.215785,3235762153,,medicalcaregiverscoop@yahoo.com,,,False,,False,False,0.0000,5301,5047.0,413.0,1440.0,83.0,3.0,1055.0,,{}
261,113396,CA,[],2018-05-30T14:02:25.073495-07:00,2018-11-05T21:48:46.989842-08:00,,,Medithrive Dispensary,,,A10-18-0000119,,False,,,,,USD,,,Medithrive Dispensary,,,,,1933 Mission St,,,94103,San Francisco,,,37.766175,-122.419500,4155626334,,info@medithrive.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
262,459075,CA,[],2020-06-28T21:46:10.262331-07:00,2020-06-28T21:46:11.069946-07:00,,,,,,c9-0000300,,False,,,,,USD,,,MedLeaf,MedLeaf,,,,2935 San Luis Rey Rd.,,,92058,Oceanside,,,33.210348,-117.351838,,,,,,True,,False,False,0.0000,5301,10431.0,,,34.0,,,,{}
263,145022,CA,[32436],2018-10-07T12:10:22.239049-07:00,2020-09-22T11:54:37.821325-07:00,2018-10-07,,,,,A10-18-0000364-TEMP,,False,,,,,USD,,,MedMen - Abbot Kinney,,,,,1310 Abbot Kinney Blvd.,,,90291,Venice,,,33.990827,-118.467878,4243307232,,,,,False,,False,False,0.0000,5301,,413.0,,32.0,3.0,1063.0,,{}
264,145019,CA,[32436],2018-10-07T12:05:23.139603-07:00,2020-09-22T11:54:29.679858-07:00,2018-10-07,,,,,A10-18-0000164-TEMP,,False,,,,,USD,,,MedMen - Beverly Hills,,,,,110 S. Robertson Blvd,,,90048,Los Angeles,,,34.074920,-118.383520,3103073478,,,,,False,,False,False,0.0000,5301,,413.0,,32.0,3.0,1063.0,,{}
265,145025,CA,[32436],2018-10-07T12:18:48.069115-07:00,2020-09-22T11:54:10.446091-07:00,2018-10-07,,,,,A10-18-0000167-TEMP,,False,,,,,USD,,,MedMen - Downtown,,,,,735 S Broadway,,,90014,Los Angeles,,,34.044586,-118.254432,2139082244,,,,,False,,False,False,0.0000,5301,,413.0,,32.0,3.0,1063.0,,{}
266,145023,CA,[32436],2018-10-07T12:12:09.308434-07:00,2020-09-22T11:54:00.904461-07:00,2018-10-07,,,,,A10-18-0000215-TEMP,,False,,,,,USD,,,MedMen - LAX,,,,,8740 S. Sepulveda Blvd,,,90045,Los Angeles,,,33.957643,-118.395593,4242908030,,,,,False,,False,False,0.0000,5301,,413.0,,32.0,3.0,1063.0,,{}
267,121761,CA,[32436],2018-07-03T17:27:15.426664-07:00,2020-09-08T11:41:52.323297-07:00,,,MedMen,,,M10-18-0000165-TEMP,,False,,,,"<p>MOrnings and Afternoon, Weekdays - 24 Hour Notice</p>",USD,,,MedMen Long Beach (previously One Love Beach Club),,,,,2767 E Broadway,,,90803,Long Beach,,,33.765790,-118.159209,5624859303,,,,,False,,False,False,0.0000,5301,,413.0,,30.0,1.0,1055.0,,{}
268,145024,CA,[32436],2018-10-07T12:16:12.559436-07:00,2020-09-22T11:53:51.946123-07:00,2018-10-07,,,,,A10-17-0000068-TEMP,,False,,,,,USD,,,MedMen - OC,,,,,2141 S Wright St,,,92705,Santa Ana,,,33.717511,-117.846666,7145158506,,,,,False,,False,False,0.0000,5301,,413.0,,32.0,3.0,1063.0,,{}
269,145028,CA,[32436],2018-10-07T12:30:45.145670-07:00,2020-09-22T11:53:42.298195-07:00,2018-10-07,,,,,A10-17-0000038-TEMP,,False,,,,,USD,,,MedMen - San Diego,,,,,5125 Convoy Street,,Unit #211,92111,,,,32.835049,-117.152038,6194508909,,,,,False,,False,False,0.0000,5301,,413.0,,32.0,3.0,1063.0,,{}
270,207975,CA,[32436],2019-05-03T12:05:25.557623-07:00,2020-09-22T11:53:31.878874-07:00,,,,,,C12-18-0000149-TEMP,,False,,,,,USD,,,MedMen - San Jose,,,,,1075 N 10th St,,,95112,San Jose,,,,,4082988837,,,,,False,,False,False,0.0000,5301,,413.0,,32.0,3.0,1063.0,,{}
271,207979,CA,[32436],2019-05-03T12:15:47.918863-07:00,2020-09-22T11:53:19.627909-07:00,,,,,,C10-18-0000195-TEMP,,False,,,,,USD,,,MedMen - Sorrento,,,,,10715 Sorrento Valley Rd,,,92121,Sorrento Valley,,,32.898757,-117.220367,8585291985,,,,,False,,False,False,0.0000,5301,,413.0,,35.0,3.0,1063.0,,{}
272,145021,CA,[32436],2018-10-07T12:08:30.499530-07:00,2020-09-22T11:53:07.124961-07:00,2018-10-07,,,,,A10-18-0000165-TEMP,,False,,,,,USD,,,MedMen - Venice Lincoln,,,,,410 Lincoln Blvd`,,,90291,Venice,,,34.000790,-118.466133,3103994307,,,,,False,,False,False,0.0000,5301,,413.0,,32.0,3.0,1063.0,,{}
273,133109,CA,[32436],2018-08-14T16:02:00.192579-07:00,2020-09-22T11:52:56.003556-07:00,2018-10-07,,,,,A10-17-0000039-TEMP,,False,,,,,USD,,,MedMen - West Hollywood,,,,,8208 Santa Monica Blvd,,,90046,West Hollywood,,,34.090634,-118.367320,,,,,,False,,False,False,0.0000,5301,,413.0,,32.0,3.0,1063.0,,{}
274,113397,CA,[],2018-05-30T14:02:25.167320-07:00,2018-11-06T07:34:57.409502-08:00,,,Melrose Herbal Collective,,,A10-18-0000189,,False,,,,,USD,,,Melrose Herbal Collective,,,,,859 E 60th St,,,90001,Downtown,,,33.985888,-118.259697,3232324420,,MHC60TH@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
275,113398,CA,[],2018-05-30T14:02:25.262430-07:00,2018-05-31T07:15:04.280109-07:00,,,Mercy Wellness of Cotai,,,A10-17-0000052,,False,,,,,USD,,,Mercy Wellness of Cotai,,,,,7950 Redwood Dr #8,,,94931,Cotai,,,38.332307,-122.713957,7077951600,,info@mercywellness.com,,,False,,False,False,0.0000,5301,4799.0,,,32.0,,,,{}
276,356284,CA,[],2020-01-18T19:51:35.201479-08:00,2020-01-18T19:51:36.125442-08:00,,,,,,C10-0000520,,False,,,,,USD,,,Metro Cannabis Co,Metro Cannabis Co,,,,6492 Florin Perkins Rd,,,95828,Sacramento,,,38.509364,-121.390647,,,,,,True,,False,False,0.0000,5301,4746.0,,,83.0,,,,{}
277,289997,CA,[27671],2019-09-16T10:23:51.176981-07:00,2019-09-16T10:23:52.820899-07:00,,,,,,C10-0000085-LIC,,False,,,"<p>18446 Hart st. Reseda , Ca 91335</p>",,USD,,,Mission Hills Patients Collective,,,,,18446 Hart st.,,,91335,Reseda,,,34.197400,-118.535213,8187467313,,mhpcollective1@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,1.0,,,{}
278,113399,CA,[],2018-05-30T14:02:25.362568-07:00,2018-05-31T07:45:04.749098-07:00,,,Mission Organic,,,A10-18-0000261,,False,,,,,USD,,,Mission Organic,,,,,5258 Mission St,,,94112,San Francisco,,,37.715124,-122.442355,4155856337,,missionorganiccenter@gmail.com,,,False,,False,False,0.0000,5301,4667.0,,,32.0,,,,{}
279,113400,CA,[],2018-05-30T14:02:25.463656-07:00,2018-11-06T07:34:58.887386-08:00,,,MMD,,,A10-18-0000208,,False,,,,,USD,,,MMD,,,,,1515 N Cahuenga Blvd,,,90028,Hollywood,,,34.098507,-118.329780,8774205874,,admin@hollywoodmmd.com,,,False,,False,False,0.0000,5301,4852.0,,,32.0,,,,{}
280,234731,CA,[32436],2019-06-13T21:31:24.863070-07:00,2020-07-24T12:47:00.901921-07:00,,,,,,A10-18-0000208-TEMP,,False,,,,,USD,,,MMD Hollywood,,,,,1515 N Cahuenga Blvd,,,90028,Los Angeles,,,34.098332,-118.329610,8774205874,,lachhc@yahoo.com,,,False,,False,False,0.0000,5301,,,1440.0,32.0,3.0,,,{}
281,294645,CA,[32436],2019-09-23T09:53:16.930744-07:00,2020-07-24T13:36:23.528626-07:00,,,,,,C10-18-0000431-LIC,,False,,,,,USD,,,MMD Marina Del Rey,,,,,13356 W Washington,,,90066,los angeles,,,33.992353,-118.443908,4242284111,,Ilana.d@mmdshops.com,,,False,,False,False,0.0000,5301,,,,32.0,3.0,,,{}
282,180777,CA,[32436],2019-02-06T13:56:48.039984-08:00,2020-09-08T11:34:22.453601-07:00,,,Modern Buds,,,c10-18-0000127-TEMP,,False,,,,,USD,,,Modern Buds,,,,http://high@modernbudslbc.com,3730 E Broadway,,,08803,Long Beach,,,32.718893,-117.103295,5625889019,,,,,False,,False,False,0.0000,5301,,413.0,1440.0,31.0,1.0,1055.0,,{}
283,472097,CA,[34493],2020-07-19T21:15:41.752156-07:00,2020-08-29T09:44:41.405592-07:00,,,,,,C10-0000728-LIC,,False,,,,,USD,,,MOM SLO DBA Megan's Organic Market,MOM SLO DBA Megan's Organic Market,,,,280 Higuera St,,,93401,San Luis Obispo,,,35.272560,-120.669812,8055921420,,,,,True,,False,False,0.0000,5301,10773.0,,,83.0,1.0,,,{}
284,113401,CA,[],2018-05-30T14:02:25.563957-07:00,2018-05-31T08:30:03.224074-07:00,,,Monterey Bay Alternative Medicine,,,A10-17-0000009,,False,,,,,USD,,,Monterey Bay Alternative Medicine,,,,,800 Portola Dr,,,93940,Del Rey Oaks,,,36.598782,-121.850334,8313932500,,info@montereybayaltmed.com,,,False,,False,False,0.0000,5301,4466.0,,,32.0,,,,{}
285,306067,CA,[],2019-10-13T15:00:08.096035-07:00,2020-01-06T01:00:01.757658-08:00,,,,,,C9-0000247,,False,,,,,USD,,,Moonflower Delivery,Moonflower Delivery,,,,101 Lucas Valley Suite 150,,,94945,Novato,,,38.023775,-122.544235,,,,,2019-11-25T14:21:41.957079-08:00,True,,False,False,0.0000,5301,6268.0,,,96.0,,,,{}
286,271930,CA,[],2019-08-08T15:23:04.378769-07:00,2019-08-08T15:23:05.086854-07:00,,,,,,C11-0000251,,False,,,,,USD,,,Morning Dew Farms LLC,Morning Dew Farms LLC,,,,1255 Connecticut Street,,,94107,San Francisco,,,37.750423,-122.396191,,,,,2019-08-09T12:34:27.690724-07:00,True,,False,False,0.0000,5301,7738.0,,,97.0,,,,{}
287,113402,CA,[],2018-05-30T14:02:25.664405-07:00,2018-05-31T08:30:03.726910-07:00,,,Mother Earths Farmacy,,,A10-17-0000025,,False,,,,,USD,,,Mother Earths Farmacy,,,,,36633 Cathedral Canyon Dr,,,92234,Cathedral City,,,33.782667,-116.467312,7608328348,,contact@mefarmacy.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
288,377865,CA,[],2020-02-24T20:34:56.985070-08:00,2020-03-01T14:00:02.616580-08:00,,,,,,C11-0000807,,False,,,,,USD,,,Movocan - Distro,Movocan - Distro,,,,1632 Gateway Rd Suite 6,,,92231,Calexico,,,32.689153,-115.388937,,,,,,True,,False,False,0.0000,5301,8083.0,,,97.0,,,,{}
289,113446,CA,[8502],2018-05-30T14:02:30.778661-07:00,2018-12-03T11:56:11.926328-08:00,,,,,,A10-17-0000087,,False,,,,,USD,,,Mr. Nice Guy,,,,,730 East Dyer Rd.,,,92705,Santa Ana,,,33.708489,-117.855202,7144776892,,strainstationoc@gmail.com,,,False,,False,False,0.0000,5301,,,1442.0,32.0,,931.0,,{}
290,493294,CA,[8502],2020-08-14T10:38:25.237750-07:00,2020-08-14T10:38:42.632040-07:00,,,,,,C10-000547-LIC,,False,,,,,USD,,,Mr. Nice Guy VISTA,,,,,1080 Joshua Way,,,92081,Vista,,,33.148268,-117.230398,7602848938,,mngvista@mngenterprise.com,,,False,,False,False,0.0000,5301,,,1956.0,83.0,3.0,,,{}
291,113403,CA,[],2018-05-30T14:02:25.789995-07:00,2018-05-31T08:45:00.727386-07:00,,,Mt. Shasta Patients Collective,,,A10-17-0000024,,False,,,,,USD,,,Mt. Shasta Patients Collective,,,,,408 S Mt Shasta Blvd,,,96067,Mt. Shasta,,,41.310250,-122.311014,5309266337,,mountshastapatientscollective@gmail.com,,,False,,False,False,0.0000,5301,5081.0,,,32.0,,,,{}
292,438977,CA,[30025],2020-06-05T08:30:17.366139-07:00,2020-06-05T08:30:18.542799-07:00,,1.0,,,,C10-0000388-LIC,,False,,,<p>.</p>,<p>Please call an hour prior to delivery<br></p>,USD,,,Natrual Healing Center,,,,http://nhcdispensaries.com,998 Huston Street,,,93433,Grover beach,,,35.110898,-120.619543,8052011498,,patrick@nhcdispensaries.com,,,False,,False,False,0.0000,5301,5463.0,,,83.0,1.0,1052.0,,{}
293,113404,CA,[],2018-05-30T14:02:25.929770-07:00,2018-05-31T09:15:00.908534-07:00,,,Natural Herbal Pain Relief,,,A12-18-0000084,,False,,,,,USD,,,Natural Herbal Pain Relief,,,,,2121 S 10th St,,,95112,San Jose,,,37.309748,-121.856978,4082839333,,nhpainrelief@gmail.com,,,False,,False,False,0.0000,5301,,,,35.0,,,,{}
294,267570,CA,[32436],2019-07-30T01:36:20.939018-07:00,2020-08-11T17:02:17.776438-07:00,,,,,,A10-18-0000201,,False,,,,,USD,,,Natural Remedies Caregivers,Natural Remedies Caregivers,,,,927 1/2 N Western Ave,,,90038,Los Angeles,,,34.087439,-118.309601,3238719500,,nrcaregivers@yahoo.com,,2019-10-01T23:17:50.682115-07:00,True,,False,False,0.0000,5301,5544.0,,,32.0,4.0,,,{}
295,113405,CA,[],2018-05-30T14:02:26.047436-07:00,2018-05-31T09:45:01.676904-07:00,,,New Age Care Center,,,A10-18-0000236,,False,,,,,USD,,,New Age Care Center,,,,,350 W Martin Luther King Jr Blvd,,,90037,Downtown,,,34.010783,-118.279601,3232312795,,anewagecc@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
296,113406,CA,[],2018-05-30T14:02:26.199749-07:00,2020-09-25T21:02:32.858816-07:00,,,New Amsterdam Naturals,,,A10-18-0000185,,False,,,,,USD,,,New Amsterdam Naturals,,,,,9021 Exposition Blvd,,,90034,Los Angeles,,,34.028812,-118.392641,3102026622,,nncc9021@gmail.com,,,False,clicked_shop_brand,False,False,0.0000,5301,3584.0,,,32.0,,,,{}
297,500181,CA,[],2020-08-24T17:47:51.654129-07:00,2020-08-24T17:47:51.761632-07:00,,,,,,C11-0000968-LIC,,False,,,,,USD,,,New Amsterdam Naturals - Distro,New Amsterdam Naturals - Distro,,,,9021 Exposition Blvd,,,90034,Los Angeles,Los Angeles,,34.028573,-118.392593,,,,,,True,clicked_shop_brand,False,False,0.0000,5301,8031.0,,,97.0,,,,{}
298,113407,CA,[8502],2018-05-30T14:02:26.321515-07:00,2019-08-12T13:08:43.557890-07:00,,,New Generation,,,A10-18-0000109,,False,,,,<p>Email COA's and Invoice to:</p><p>info@newgenerationoc.com<br></p>,USD,,,New Generation,,,,,"3700 W. Segerstrom Ave., Suite A",,,92704,Santa Ana,,,33.708070,-117.918767,6579008200,,info@newgenerationoc.com,,,False,,False,False,0.0000,5301,4788.0,,1442.0,32.0,,931.0,,{}
299,417918,CA,[32436],2020-04-30T16:33:27.536486-07:00,2020-07-24T15:08:33.483014-07:00,,,MMD Long Beach,,,C10-0000173-LIC,,False,,,,,USD,,,NHS Collective,,,,,1901 Atlantic Ave,,,90806,Long Beach,,,33.791801,-118.185122,,,nhslongbeach@gmail.com,,,False,,False,False,0.0000,5301,5897.0,,,83.0,1.0,930.0,,{}
300,203181,CA,[27671],2019-04-16T08:29:29.651983-07:00,2020-03-19T20:07:34.286220-07:00,,,,,,C10-0000061-LIC,,False,,,,,USD,,,NoHo Compassionate Caregivers,,,,,8085 Webb Ave,,,91605,North Hollywood,,,34.217222,-118.389242,8189022155,,,,,False,,False,False,0.0000,5301,3466.0,,,83.0,1.0,931.0,,{}
301,113409,CA,[],2018-05-30T14:02:26.521222-07:00,2018-11-06T07:35:01.946235-08:00,,,North Hollywood Compassionate Caregivers,,,A10-18-0000277,,False,,,,,USD,,,North Hollywood Compassionate Caregivers,,,,,8085 Webb Ave,,,91605,North Hollywood,,,34.217615,-118.389815,8189022155,,nohocompassionate@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
302,113410,CA,[],2018-05-30T14:02:26.617043-07:00,2019-10-11T15:46:50.732605-07:00,,,Northstar Holistic Collective,,,A10-17-0000072,,False,,,,,USD,,,Northstar Holistic Collective,,,,,1236 C St,,,95814,Sacramento,,,38.586758,-121.486588,9164764344,,northstar.collective@gmail.com,,,False,,True,False,0.0000,5301,4934.0,,,32.0,,,,{}
303,215023,CA,[35250],2019-05-21T15:21:53.875140-07:00,2019-11-20T16:25:01.771836-08:00,,,Northstar,,,A12-18-0000072-TEMP,,False,,,,,USD,,,Northstar Holistic Collective,,,,,1236 C Street,,,95814,Sacramento,,,38.587012,-121.486881,9493007747,,jenniferg@northstar916.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
304,113408,CA,[],2018-05-30T14:02:26.423081-07:00,2018-05-31T10:15:01.136931-07:00,,,No Wait Meds,,,A10-17-0000027,,False,,,,,USD,,,No Wait Meds,,,,,68860 Ramon Rd Suite 2,,,92234,Cathedral City,,,33.816187,-116.460167,7603331338,,NoWaitMeds@aol.com,,,False,,False,False,0.0000,5301,4956.0,,,32.0,,,,{}
305,113411,CA,[],2018-05-30T14:02:26.717636-07:00,2018-05-31T10:15:01.614249-07:00,,,NRC Holistic Health Services,,,A10-18-0000115,,False,,,,,USD,,,NRC Holistic Health Services,,,,,5272 Jerusalem Ct,,,95356,Modesto,,,37.716893,-120.999829,2093225129,,naturalremediesconsulting@gmail.com,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
306,255833,CA,[35250],2019-07-09T17:32:13.889442-07:00,2020-09-24T16:41:51.402193-07:00,,,,,,C10-18-0000101-temp,,False,,,,<p>please be delivered before 1 pm</p>,USD,,,Nug,,,,,1918 16th st,,,95811,sacramento,,,38.567652,-121.489992,5599161959,,nic.pickard@nug.com,<p>Kaydee no longer works at store. Nic moved up from San Leandro store &amp; is new buyer.</p>,,False,,False,False,0.0000,5301,,,1441.0,83.0,1.0,930.0,,{}
307,113412,CA,[],2018-05-30T14:02:26.822325-07:00,2018-05-31T10:15:04.170604-07:00,,,Oakland Community Partners,,,A10-18-0000161,,False,,,,,USD,,,Oakland Community Partners,,,,,1776 Broadway,,,94612,Oakland,,,37.807503,-122.268817,5108352151,,ocpinfo@att.net,,,False,,False,False,0.0000,5301,,,,32.0,,,,{}
308,113413,CA,[8502],2018-05-30T14:02:26.938383-07:00,2019-10-12T15:03:45.099408-07:00,,,,,,A10-17-0000061,,False,,,,,USD,,,OC3,,,<p>Arya Maghbouleh is the purchasing manager.</p><p><br></p>,,3122 Halladay Street (Entrance on West side of building),,,92705,Santa Ana,,,33.705206,-117.860200,7147541348,,Arya@0C3Dispensary.com,,,False,,False,False,0.0000,5301,3624.0,,1442.0,32.0,,931.0,,{}
309,358589,CA,[],2020-01-23T16:18:16.670240-08:00,2020-02-19T07:00:01.434024-08:00,,,,,,C12-0000212,,False,,,,,USD,,,Only Exclusivez,Only Exclusivez,,,,"300 Pendleton Way, Suite 343",,,94621,Oakland,,,37.735814,-122.200445,,,,,,True,,False,False,0.0000,5301,6768.0,,,98.0,,,,{}
310,496075,CA,[],2020-08-18T18:10:02.861082-07:00,2020-08-18T18:10:02.949274-07:00,,,,,,C9-0000003-LIC,,False,,,,,USD,,,Organic Care of California,Organic Care of California,,,,6280 88th st,,,95828,Sacramento,,,38.513595,-121.372204,,,,,,True,,False,False,0.0000,5301,5511.0,,,83.0,,,,{}
